Address A,Port A,Address B,Port B,Packets,Bytes,Packets A ? B,Bytes A ? B,Packets B ? A,Bytes B ? A,Rel Start,Duration,Bits/s A ? B,Bits/s B ? A
10.0.0.4,50752,10.0.1.1,80,183,734809,88,6417,95,728392,7.468950347,0.021696751,2366068.542,268571824.4
10.0.0.4,50752,10.0.0.3,80,212,798219,86,5979,126,792240,7.470706178,0.019943259,2398404.393,317797607.7
10.0.0.4,50766,10.0.1.1,80,112,222789,52,4029,60,218760,7.484726403,0.013016749,2476194.325,134448317.3
10.0.0.4,50766,10.0.0.3,80,126,253359,50,3591,76,249768,7.490691712,0.007052208,4073617.795,283335942.4
10.0.0.4,50778,10.0.1.1,80,117,222571,56,5179,61,217392,7.494998945,0.016778532,2469345.948,103652453
10.0.0.4,50778,10.0.0.3,80,127,252003,50,3603,77,248400,7.498933566,0.012847315,2243581.636,154678234.3
10.0.0.4,50782,10.0.1.1,80,63,207511,38,5611,25,201900,7.510898144,0.00795117,5645458.467,203139915.3
10.0.0.4,50782,10.0.0.2,80,47,203841,20,1503,27,202338,7.512161562,0.006685303,1798572.181,242128741.2
10.0.0.4,50794,10.0.1.1,80,24,9177,15,2355,9,6822,7.518596233,0.00942451,1999042.921,5790858.092
10.0.0.4,50794,10.0.0.2,80,31,23193,9,779,22,22414,7.520019268,0.007954261,783479.4458,22542886.13
10.0.0.4,50798,10.0.1.1,80,57,404545,22,1953,35,402592,7.529151008,0.005426007,2879465.508,593573874.9
10.0.0.4,50798,10.0.0.2,80,59,404967,20,1515,39,403452,7.530218876,0.004355856,0,0
10.0.0.4,50802,10.0.1.1,80,80,906975,33,3567,47,903408,7.535814761,0.009826869,2903875.08,735459483.6
10.0.0.4,50802,10.0.0.2,80,76,905837,27,1991,49,903846,7.537340165,0.008298053,1919486.414,871381274.6
10.0.0.4,50812,10.0.1.1,80,143,457493,70,5525,73,451968,7.54720024,0.013422632,3292945.825,269376676.6
10.0.0.4,50812,10.0.0.2,80,158,555283,68,5087,90,550196,7.549509226,0.011115013,3661354.242,396002056
10.0.0.4,50818,10.0.1.1,80,19,3136,14,2498,5,638,7.559580955,0.008761775,2280816.387,582530.3663
10.0.0.4,50818,10.0.0.1,80,18,3556,4,280,14,3276,7.561723595,0.006539149,342552.219,4007860.962
10.0.0.4,50832,10.0.1.1,80,239,830085,90,6709,149,823376,7.566736849,0.01378618,3893174.179,477797910.7
10.0.0.4,50832,10.0.0.3,80,253,860655,88,6271,165,854384,7.568072694,0.012452599,4028717.218,548887184.1
10.0.0.4,50844,10.0.1.1,80,50,204923,24,2943,26,201980,7.581267723,0.007208639,3266081.156,224153269.4
10.0.0.4,50844,10.0.0.3,80,48,204207,18,1367,30,202840,7.58330004,0.005179855,2111256.01,313275178.6
10.0.0.4,50858,10.0.1.1,80,172,826997,77,5845,95,821152,7.589138012,0.021547945,2170044.522,304865081.1
10.0.0.4,50858,10.0.0.3,80,186,863931,75,5407,111,858524,7.593775864,0.016911486,2557788.239,406125872.1
10.0.0.4,50862,10.0.1.1,80,12,1571,7,933,5,638,7.605401258,0.014583597,511807.8894,349982.2437
10.0.0.4,50862,10.0.0.2,80,20,5231,5,495,15,4736,7.61117191,0.008764665,451814.188,4322812.11
10.0.0.4,50866,10.0.1.1,80,20,11893,13,2207,7,9686,7.618289981,0.009581106,1842793.515,8087584.043
10.0.0.4,50866,10.0.0.2,80,16,10755,7,631,9,10124,7.624514382,0.00334404,0,0
10.0.0.4,50876,10.0.1.1,80,169,824707,81,6927,88,817780,7.629290118,0.008115488,6828424.859,806142526.5
10.0.0.4,50876,10.0.0.1,80,177,854003,75,5351,102,848652,7.630167841,0.007238443,5913979.015,937938725.2
10.0.0.4,50882,10.0.1.1,80,14,2281,10,1801,4,480,7.636876776,0.008397083,1715833.939,457301.6606
10.0.0.4,50882,10.0.0.3,80,9,1277,3,359,6,918,7.638151658,0.007117308,403523.3546,1031850.807
10.0.0.4,50898,10.0.1.1,80,612,6072074,213,15385,399,6056689,7.64641135,0.020280972,6068742.662,2389111922
10.0.0.4,50898,10.0.0.1,80,632,6128510,211,14947,421,6113563,7.64788528,0.018804484,6358908.865,2600895829
10.0.0.4,50908,10.0.1.1,80,43,203724,21,2024,22,201700,7.668936208,0.00442257,0,0
10.0.0.4,50908,10.0.0.2,80,40,203071,18,1371,22,201700,7.672260095,0.001091202,0,0
10.0.0.4,50910,10.0.1.1,80,16,2659,11,2071,5,588,7.674228675,0.004474207,0,0
10.0.0.4,50910,10.0.0.3,80,18,3267,5,495,13,2772,7.674972756,0.003629556,0,0
10.0.0.4,50912,10.0.1.1,80,178,827501,87,6621,91,820880,7.679539569,0.012091278,4380678.37,543122075.3
10.0.0.4,50912,10.0.0.2,80,191,864367,85,6183,106,858184,7.680163385,0.011468899,4312881.297,598616484.5
10.0.0.4,50924,10.0.1.1,80,18,2845,12,2139,6,706,7.691448501,0.003689957,0,0
10.0.0.4,50924,10.0.0.1,80,14,1707,6,563,8,1144,7.69279231,0.002341297,0,0
10.0.0.4,50936,10.0.1.1,80,429,5815500,179,14439,250,5801061,7.696111261,0.020064716,5756971.591,2312940188
10.0.0.4,50936,10.0.0.3,80,428,5843530,167,11799,261,5831731,7.696845336,0.019327773,4883749.411,2413824293
10.0.0.4,50938,10.0.1.1,80,118,231351,55,5135,63,226216,7.718489523,0.010285062,3994142.184,175956936.4
10.0.0.4,50938,10.0.0.3,80,126,260647,49,3559,77,257088,7.720524735,0.008252285,3450195.915,249228425.8
10.0.0.4,50950,10.0.1.1,80,50,376143,18,1471,32,374672,7.726906888,0.008734202,1347346.901,343176858.1
10.0.0.4,50950,10.0.0.2,80,47,375978,14,952,33,375026,7.73312727,0.002511138,0,0
10.0.0.4,50962,10.0.1.1,80,164,923571,70,6843,94,916728,7.736828627,0.01458028,3754660.404,502996101.6
10.0.0.4,50962,10.0.0.3,80,166,951887,60,4423,106,947464,7.73787464,0.01353128,2614978.036,560162231.5
10.0.0.4,50972,10.0.1.1,80,175,828645,71,5433,104,823212,7.74660795,0.017578318,2472591.519,374648814.5
10.0.0.4,50972,10.0.0.2,80,195,879001,69,4995,126,874006,7.751901049,0.012285856,3252520.622,569113621.4
10.0.0.4,50976,10.0.1.1,80,178,828311,85,7295,93,821016,7.761864176,0.012500977,4668435.115,525409174
10.0.0.4,50976,10.0.0.1,80,187,864039,79,5719,108,858320,7.764700423,0.009666244,4733172.471,710364853.2
10.0.0.4,50988,10.0.1.1,80,158,428617,77,6969,81,421648,7.771678484,0.012007224,4643204.791,280929547.1
10.0.0.4,50988,10.0.0.3,80,167,470423,69,4971,98,465452,7.774797571,0.008889542,4473571.304,418876023.1
10.0.0.4,51002,10.0.1.1,80,87,908511,44,5375,43,903136,7.781617611,0.011950479,3598182.131,604585640.5
10.0.0.4,51002,10.0.0.3,80,79,906529,32,2331,47,904198,7.784516111,0.009045039,2061682.653,799729442.8
10.0.0.4,51004,10.0.1.1,80,13,1589,7,933,6,656,7.795188128,0.007004223,1065642.827,749262.2665
10.0.0.4,51004,10.0.0.2,80,23,4179,5,495,18,3684,7.796295761,0.005795511,683287.4616,5085315.169
10.0.0.4,51008,10.0.1.1,80,107,808811,48,4587,59,804224,7.802411902,0.010196088,3599027.392,631005930.9
10.0.0.4,51008,10.0.0.1,80,103,807673,42,3011,61,804662,7.804746857,0.007858742,3065121.619,819125503.8
10.0.0.4,51014,10.0.1.1,80,260,932331,112,9023,148,923308,7.813930373,0.010437928,6915548.756,707656155.5
10.0.0.4,51014,10.0.0.3,80,270,961763,106,7447,164,954316,7.814889719,0.00948091,6283784.995,805252660.3
10.0.0.4,51022,10.0.1.1,80,43,204459,21,2751,22,201708,7.823879756,0.006568173,3350703.46,245679277.9
10.0.0.4,51022,10.0.0.2,80,39,203321,15,1175,24,202146,7.826421736,0.004023132,0,0
10.0.0.4,51026,10.0.1.1,80,20,3493,15,2915,5,578,7.831662696,0.005839496,3993495.329,791849.1596
10.0.0.4,51026,10.0.0.2,80,12,1511,5,495,7,1016,7.833138014,0.004356899,0,0
10.0.0.4,51040,10.0.1.1,80,74,596015,33,3567,41,592448,7.836530511,0.010134564,2815710.671,467665308.5
10.0.0.4,51040,10.0.0.1,80,71,660105,27,1991,44,658114,7.837882807,0.008777657,1814607.247,599808354.3
10.0.0.4,51056,10.0.1.1,80,116,224685,52,4193,64,220492,7.848222525,0.01065984,3146763.929,165474903.9
10.0.0.4,51056,10.0.0.1,80,132,268119,50,3755,82,264364,7.849182308,0.009702064,3096248.386,217985781.2
10.0.0.4,51058,10.0.1.1,80,98,221231,45,4383,53,216848,7.857322294,0.015049984,2329836.364,115268162.4
10.0.0.4,51058,10.0.0.2,80,108,250663,39,2807,69,247856,7.859318247,0.013056077,1719965.346,151871653.3
10.0.0.4,51064,10.0.1.1,80,15,1763,9,1057,6,706,7.868521699,0.007524343,1123819.05,750630.3208
10.0.0.4,51064,10.0.0.3,80,17,2185,7,619,10,1566,7.873804785,0.002244887,0,0
10.0.0.4,51076,10.0.1.1,80,20,3503,15,2915,5,588,7.876513056,0.007046163,3309602.687,667597.386
10.0.0.4,51076,10.0.0.2,80,12,1521,5,495,7,1026,7.878773666,0.004779639,0,0
10.0.0.4,51090,10.0.1.1,80,553,5994590,198,14269,355,5980321,7.88358381,0.021489932,5311882.792,2226278240
10.0.0.4,51090,10.0.0.1,80,582,6114136,196,13831,386,6100305,7.88439713,0.020672447,5352438.441,2360748101
10.0.0.4,51102,10.0.1.1,80,52,205071,28,3227,24,201844,7.907756873,0.009995862,2582668.708,161542046.1
10.0.0.4,51102,10.0.0.3,80,48,203933,22,1651,26,202282,7.912131702,0.005615903,2351892.474,288155974.2
10.0.0.4,51118,10.0.1.1,80,65,207361,40,5461,25,201900,7.918955639,0.00803174,5439419.105,201102127.3
10.0.0.4,51118,10.0.0.3,80,51,204113,24,1775,27,202338,7.919571384,0.007411986,1915815.815,218390050.9
10.0.0.4,51134,10.0.0.3,80,141,271619,57,4315,84,267304,7.928059116,0.013205158,2614130.024,161939145.3
10.0.0.4,51134,10.0.1.1,80,173,1018733,60,5377,113,1013356,7.931649782,39.18245349,1097.838348,206899.9585
10.0.0.4,51146,10.0.1.1,80,26,9325,16,2435,10,6890,7.9381253,0.008867329,2196828.38,6216077.017
10.0.0.4,51146,10.0.0.3,80,21,8405,10,859,11,7546,7.941781935,0.005215261,1317671.35,11575259.61
10.0.0.4,51152,10.0.1.1,80,73,406499,38,3907,35,402592,7.947622628,0.004444934,0,0
10.0.0.4,51152,10.0.0.2,80,69,405361,32,2331,37,403030,7.94860644,0.003457199,0,0
10.0.0.4,51164,10.0.1.1,80,18,2845,12,2139,6,706,7.952979867,0.00606571,2821104.207,931135.8439
10.0.0.4,51164,10.0.0.3,80,14,1707,6,563,8,1144,7.953703097,0.005337581,843827.9438,1714634.401
10.0.0.4,51172,10.0.1.1,80,20,3493,15,2915,5,578,7.959869823,0.009649268,2416763.634,479207.3347
10.0.0.4,51172,10.0.0.2,80,12,1511,5,495,7,1016,7.96085593,0.008655387,457518.5373,939068.3513
10.0.0.4,51178,10.0.1.1,80,134,231725,67,5237,67,226488,7.965013572,0.017368108,2412237.418,104323625.8
10.0.0.4,51178,10.0.0.2,80,151,278527,65,4799,86,273728,7.971611295,0.010773034,3563712.878,203269014.1
10.0.0.4,51182,10.0.1.1,80,49,375491,23,2887,26,372604,7.978803429,0.012815362,1802212.064,232598345.6
10.0.0.4,51182,10.0.0.2,80,44,378629,15,1175,29,377454,7.9829285,0.00868706,1082069.193,347601144.7
10.0.0.4,51192,10.0.1.1,80,85,316415,36,3903,49,312512,7.992704635,0.010142359,3078573.732,246500444.3
10.0.0.4,51192,10.0.0.1,80,99,352765,30,2327,69,350438,7.996611175,0.008568178,2172690.623,327199551.6
10.0.0.4,51202,10.0.1.1,80,103,808655,41,4023,62,804632,8.007146229,0.007051663,4564029.79,912842261.5
10.0.0.4,51202,10.0.0.2,80,103,808175,37,2683,66,805492,8.007262882,0.006936238,3094472.825,929024638.4
10.0.0.4,51218,10.0.1.1,80,12,1511,7,933,5,578,8.012859322,0.009347216,798526.5345,494692.7513
10.0.0.4,51218,10.0.0.1,80,18,3237,5,495,13,2742,8.015380411,0.006730528,588363.9441,3259179.666
10.0.0.4,51226,10.0.1.1,80,17,2715,12,2127,5,588,8.023402311,0.008688303,1958495.232,541417.5818
10.0.0.4,51226,10.0.0.3,80,15,1999,6,551,9,1448,8.02882992,0.003264844,0,0
10.0.0.4,51242,10.0.1.1,80,129,347871,58,5391,71,342480,8.033085885,0.012485764,3454173.89,219437112.5
10.0.0.4,51242,10.0.0.3,80,146,419837,52,3815,94,416022,8.034933627,0.010640941,2868167.392,312770834.8
10.0.0.4,51250,10.0.1.1,80,52,205071,25,3023,27,202048,8.043783156,0.011516298,2099980.393,140356215.2
10.0.0.4,51250,10.0.0.2,80,48,203933,19,1447,29,202486,8.047021876,0.008268489,1400013.957,195911006.2
10.0.0.4,51254,10.0.1.1,80,402,5987896,180,13803,222,5974093,8.056618761,0.02511227,4397212.996,1903163035
10.0.0.4,51254,10.0.0.2,80,414,6144890,174,12227,240,6132663,8.062725827,0.018995774,5149355.851,2582748352
10.0.0.4,51270,10.0.1.1,80,291,5135538,129,11509,162,5124029,8.090641968,0.021497608,4282895.102,1906827588
10.0.0.4,51270,10.0.0.1,80,284,5491886,113,7839,171,5484047,8.090740048,0.021396426,2930956.787,2050453473
10.0.0.4,51274,10.0.1.1,80,276,832601,128,9293,148,823308,8.117489558,0.015413575,4823280.777,427315791.4
10.0.0.4,51274,10.0.0.1,80,291,863239,126,8855,165,854384,8.118318358,0.014586468,4856556.09,468589928.7
10.0.0.4,51284,10.0.1.1,80,120,223417,57,4441,63,218976,8.132237281,0.014417667,2464198.958,121504262.8
10.0.0.4,51284,10.0.0.1,80,135,254055,55,4003,80,250052,8.134300619,0.012356265,2591721.689,161894876.8
10.0.0.4,51292,10.0.1.1,80,63,389763,31,3431,32,386332,8.144959091,0.010137378,2707603.485,304877257.2
10.0.0.4,51292,10.0.0.1,80,60,453853,25,1855,35,451998,8.147509273,0.007582863,1957044.457,476862630.9
10.0.0.4,51306,10.0.1.1,80,65,405955,33,3567,32,402388,8.156512704,0.006957242,4101625.328,462698293.4
10.0.0.4,51306,10.0.0.3,80,61,404817,27,1991,34,402826,8.157743883,0.00572051,2784367.128,563342778.9
10.0.0.4,51322,10.0.1.1,80,200,932533,89,8893,111,923640,8.164940003,0.015742298,4519289.369,469380010.5
10.0.0.4,51322,10.0.0.2,80,205,985651,73,5207,132,980444,8.166854567,0.013834944,3010926.535,566937748.4
10.0.0.4,51334,10.0.1.1,80,112,225777,50,3973,62,221804,8.174439132,0.020432875,1555532.445,86842013.18
10.0.0.4,51334,10.0.0.2,80,131,280493,48,3535,83,276958,8.18228824,0.012584385,2247229.404,176064543.5
10.0.0.4,51342,10.0.1.1,80,12,1511,7,933,5,578,8.190553284,0.012237464,609930.2927,377856.0656
10.0.0.4,51342,10.0.0.1,80,18,3237,5,495,13,2742,8.195367152,0.007365158,537666.6733,2978347.511
10.0.0.4,51354,10.0.1.1,80,50,204935,27,3159,23,201776,8.20408538,0.008322723,3036506.201,193951907.3
10.0.0.4,51354,10.0.0.3,80,46,203797,21,1583,25,202214,8.205268651,0.007140151,1773631.958,226565516.6
10.0.0.4,51370,10.0.1.1,80,115,221031,55,5167,60,215864,8.213406994,0.015911703,2597836.322,108530934.7
10.0.0.4,51370,10.0.0.3,80,124,257108,49,3591,75,253517,8.215630295,0.013689327,2098569.199,148154544
10.0.0.4,51374,10.0.1.1,80,18,5308,12,2690,6,2618,8.223830191,0.010205023,2108765.458,2052322.665
10.0.0.4,51374,10.0.0.1,80,14,3619,6,563,8,3056,8.229996843,0.004033902,0,0
10.0.0.4,51386,10.0.1.1,80,12,1571,7,933,5,638,8.234960696,0.014791866,504601.6507,345054.505
10.0.0.4,51386,10.0.0.3,80,17,3527,4,419,13,3108,8.242338888,0.007343571,456453.679,3385818.698
10.0.0.4,51400,10.0.1.1,80,12,1511,7,933,5,578,8.246661511,0.009998327,746524.8936,462477.3725
10.0.0.4,51400,10.0.0.2,80,20,3659,5,495,15,3164,8.251034027,0.005374767,736776.1244,4709413.45
10.0.0.4,51406,10.0.1.1,80,129,232203,64,5851,65,226352,8.256286112,0.014734883,3176679.448,122893137.3
10.0.0.4,51406,10.0.0.1,80,139,264935,58,4275,81,260660,8.25761629,0.013405847,2551125.639,155550037.2
10.0.0.4,51408,10.0.1.1,80,100,224311,46,4499,54,219812,8.269913608,0.012846929,2801603.403,136880650.6
10.0.0.4,51408,10.0.0.2,80,110,253945,40,2923,70,251022,8.272354963,0.010406268,2247107.224,192977540.1
10.0.0.4,51412,10.0.1.1,80,35,128443,19,2615,16,125828,8.280812933,0.008388679,2493837.23,119997916.2
10.0.0.4,51412,10.0.0.2,80,32,147645,13,1039,19,146606,8.28435641,0.00484168,0,0
10.0.0.4,51416,10.0.1.1,80,17,2709,11,2063,6,646,8.290857576,0.003970207,0,0
10.0.0.4,51416,10.0.0.3,80,14,1647,6,563,8,1084,8.29180519,0.003016248,0,0
10.0.0.4,51422,10.0.1.1,80,141,226073,72,6689,69,219384,8.296211455,0.015755597,3396380.347,111393557.5
10.0.0.4,51422,10.0.0.2,80,150,267879,64,4691,86,263188,8.302393893,0.009574563,3919552.255,219906015.6
10.0.0.4,51436,10.0.1.1,80,18,2785,12,2139,6,646,8.30943049,0.011152562,1534355.962,463391.2818
10.0.0.4,51436,10.0.0.1,80,14,1647,6,563,8,1084,8.31288936,0.007687164,585911.7875,1128114.348
10.0.0.4,51450,10.0.1.1,80,20,11893,13,2207,7,9686,8.321761427,0.006430602,2745621.639,12049882.73
10.0.0.4,51450,10.0.0.1,80,16,10755,7,631,9,10124,8.324209817,0.003975521,0,0
10.0.0.4,51458,10.0.1.1,80,502,5697258,193,13809,309,5683449,8.329491769,0.027876424,3962918.63,1631041055
10.0.0.4,51458,10.0.0.3,80,525,6099354,192,13439,333,6085915,8.335274332,0.022089916,4867017.149,2204051840
10.0.0.4,51462,10.0.1.1,80,22,12029,14,2275,8,9754,8.36186181,0.010410517,1748232.1,7495497.102
10.0.0.4,51462,10.0.0.1,80,18,10891,8,699,10,10192,8.364522834,0.00774513,722002.0839,10527389.47
10.0.0.4,51466,10.0.1.1,80,284,2931922,130,9501,154,2922421,8.373156118,0.016718077,4546455.911,1398448398
10.0.0.4,51466,10.0.0.1,80,314,3342284,128,9063,186,3333221,8.37428661,0.015584792,4652227.633,1711012120
10.0.0.4,51470,10.0.1.1,80,170,916191,85,8999,85,907192,8.391712442,0.010332321,6967650.347,702411007.2
10.0.0.4,51470,10.0.0.1,80,181,955663,79,5563,102,950100,8.394821481,0.007225247,6159512.609,1051977877
10.0.0.4,51478,10.0.1.1,80,164,922073,76,5741,88,916332,8.401727296,0.008965441,5122782.025,817657045.5
10.0.0.4,51478,10.0.0.1,80,176,952507,74,5303,102,947204,8.403308357,0.007386561,5743403.459,1025867383
10.0.0.4,51482,10.0.1.1,80,20,8027,11,1205,9,6822,8.41016658,0.007834391,1230472.158,6966208.35
10.0.0.4,51482,10.0.0.3,80,33,27717,9,767,24,26950,8.411739564,0.006032413,1017171.735,35740258.5
10.0.0.4,51498,10.0.1.1,80,16,30828,10,1452,6,29376,8.418258697,0.007244065,1603519.571,32441453.8
10.0.0.4,51498,10.0.0.3,80,12,30094,5,348,7,29746,8.419803576,0.005694491,488893.564,41789160.79
10.0.0.4,51508,10.0.0.2,80,155,253685,66,4679,89,249006,8.427384497,0.013324058,2809354.327,149507605
10.0.0.4,51508,10.0.1.1,80,143,224017,69,5741,74,218276,8.428644719,0.012063202,3807281.019,144754933.2
10.0.0.4,51516,10.0.1.1,80,141,229353,70,5489,71,223864,8.439527251,0.014537269,3020649.89,123194528.5
10.0.0.4,51516,10.0.0.3,80,156,276019,68,5051,88,270968,8.443924077,0.010142384,3984073.173,213731209.5
10.0.0.4,51532,10.0.1.1,80,63,207797,41,6101,22,201696,8.450909559,0.010453528,4669045.704,154356309.2
10.0.0.4,51532,10.0.0.1,80,45,203705,21,1571,24,202134,8.455143153,0.006215162,2022151.635,260181794.1
10.0.0.4,51536,10.0.1.1,80,419,4539702,208,14797,211,4524905,8.461187426,0.018950553,6246572.33,1910194389
10.0.0.4,51536,10.0.0.3,80,450,4955232,206,14359,244,4940873,8.463454376,0.016686096,6884294.565,2368857521
10.0.0.4,51542,10.0.1.1,80,12,1571,7,933,5,638,8.479239315,0.012016603,621140.6002,424745.6623
10.0.0.4,51542,10.0.0.1,80,18,3417,5,495,13,2922,8.481736031,0.009466435,418320.0962,2469356.204
10.0.0.4,51550,10.0.1.1,80,18,4757,12,2139,6,2618,8.4921401,0.009637648,1775536.936,2173144.319
10.0.0.4,51550,10.0.0.3,80,14,3619,6,563,8,3056,8.492799791,0.008971252,502048.0976,2725149.177
10.0.0.4,51554,10.0.1.1,80,19,4825,12,2139,7,2686,8.503075391,0.009938357,1721813.777,2162128.006
10.0.0.4,51554,10.0.0.2,80,23,15395,6,563,17,14832,8.505713058,0.007292985,617579.7701,16269881.26
10.0.0.4,51564,10.0.1.1,80,18,8959,12,2341,6,6618,8.514355668,0.006454483,2901549.202,8202670.919
10.0.0.4,51564,10.0.0.1,80,14,7619,6,563,8,7056,8.518106092,0.002699212,0,0
10.0.0.4,51566,10.0.1.1,80,21,8095,11,1205,10,6890,8.521715324,0.011542333,835186.4393,4775464.371
10.0.0.4,51566,10.0.0.1,80,34,24091,9,767,25,23324,8.523154554,0.010031929,611647.0721,18599812.66
10.0.0.4,51568,10.0.1.1,80,147,426709,72,5469,75,421240,8.534239085,0.016693585,2620887.005,201869161.1
10.0.0.4,51568,10.0.0.1,80,167,480315,70,5031,97,475284,8.538633782,0.012299872,3272229.174,309131021.9
10.0.0.4,51576,10.0.1.1,80,651,5539186,271,19485,380,5519701,8.548283371,0.030183682,5164379.879,1462962935
10.0.0.4,51576,10.0.0.1,80,694,5754392,269,19047,425,5735345,8.551409333,0.027054115,5632267.032,1695962333
10.0.0.4,51588,10.0.1.1,80,108,808879,46,4451,62,804428,8.580996009,0.01158008,3074935.579,555732257.5
10.0.0.4,51588,10.0.0.3,80,104,807741,40,2875,64,804866,8.585574002,0.006998999,3286184.21,919978414.1
10.0.0.4,51596,10.0.1.1,80,607,6061058,217,15501,390,6045557,8.594176836,0.025121462,4936336.906,1925224575
10.0.0.4,51596,10.0.0.3,80,634,6127516,215,15063,419,6112453,8.597873795,0.02142186,5625281.838,2282697394
10.0.0.4,51606,10.0.1.1,80,119,217977,62,6469,57,211508,8.621689147,0.010707616,4833195.363,158024344.5
10.0.0.4,51606,10.0.0.2,80,116,236151,50,3539,66,232612,8.623845632,0.008550354,3311207.934,217639643.9
10.0.0.4,51616,10.0.1.1,80,182,725885,87,7629,95,718256,8.628869171,0.011897158,5129964.652,482976522.6
10.0.0.4,51616,10.0.0.3,80,188,754759,79,5631,109,749128,8.633721231,0.007046256,6393182.422,850526009.8
10.0.0.4,51622,10.0.1.1,80,732,2919954,332,23301,400,2896653,8.639843464,0.011290013,16510875.59,2052541835
10.0.0.4,51622,10.0.0.1,80,756,3797130,330,22863,426,3774267,8.641492719,0.00963527,18982758.14,3133709382
10.0.0.4,51624,10.0.1.1,80,20,8027,11,1205,9,6822,8.652917425,0.007497999,1285676.352,7278741.968
10.0.0.4,51624,10.0.0.3,80,31,23181,9,767,22,22414,8.656457917,0.003913769,0,0
10.0.0.4,51626,10.0.1.1,80,338,4292714,137,9953,201,4282761,8.661604507,0.013260443,6004625.939,2583781552
10.0.0.4,51626,10.0.0.3,80,358,4561492,136,9583,222,4551909,8.662513572,0.012348763,6208233.165,2948900388
10.0.0.4,51634,10.0.1.1,80,12,1511,7,933,5,578,8.677145911,0.004094862,0,0
10.0.0.4,51634,10.0.0.2,80,18,3237,5,495,13,2742,8.678539161,0.00265131,0,0
10.0.0.4,51646,10.0.1.1,80,20,3503,15,2915,5,588,8.68234113,0.007151434,3260884.46,657770.1759
10.0.0.4,51646,10.0.0.1,80,18,3267,5,495,13,2772,8.682993079,0.0064388,615021.4326,3444120.022
10.0.0.4,51662,10.0.1.1,80,18,2845,12,2139,6,706,8.690139916,0.004006155,0,0
10.0.0.4,51662,10.0.0.2,80,14,1707,6,563,8,1144,8.690846638,0.00329299,0,0
10.0.0.4,51668,10.0.1.1,80,165,827283,73,6335,92,820948,8.69531542,0.009998542,5068739.022,656854169.3
10.0.0.4,51668,10.0.0.3,80,175,857135,67,4759,108,852376,8.696519923,0.008795958,4328351.727,775243356.1
10.0.0.4,51684,10.0.1.1,80,281,5425904,106,10391,175,5415513,8.702215386,0.019842533,4189384.49,2183395840
10.0.0.4,51684,10.0.0.2,80,280,5511038,100,6955,180,5504083,8.705451074,0.016604548,3350889.166,2651843579
10.0.0.4,51698,10.0.1.1,80,18,4757,12,2139,6,2618,8.724271915,0.007749998,2208000.57,2702452.31
10.0.0.4,51698,10.0.0.2,80,22,9711,6,563,16,9148,8.725877661,0.006115024,736546.5777,11967900.7
10.0.0.4,51710,10.0.1.1,80,102,908471,48,4587,54,903884,8.733201448,0.010496064,3496167.706,688931774.8
10.0.0.4,51710,10.0.0.1,80,98,907333,42,3011,56,904322,8.736170461,0.007522992,3201917.535,961662062.1
10.0.0.4,51726,10.0.1.1,80,59,205833,29,3581,30,202252,8.744833865,0.005432758,5273196.413,297825892.5
10.0.0.4,51726,10.0.0.3,80,53,204273,21,1583,32,202690,8.745939215,0.004325135,0,0
